key,child_driv,age,children,yoj,income,house_val,status,gender,edu_level,job,distance,car_use,vehicle_val,vehicle_type,clm_freq,revoked,mvr_pts,claim_amount,vehicle_age,claim_ind,area,state_code
8353,0,62,0,14,70514,339812,Yes,Mal,Bachelors,Teacher,95,Commercial,6600,Pickup,2,No,4,355,12,0,z_Highly Rural/ Rural,Berlin
8354,0,50,1,11,46264,179548,Yes,Mal,z_High School,Teacher,103,Commercial,14190,Minivan,2,No,5,377,3,0,Highly Urban/ Urban,Bayern
8355,0,46,0,15,87894,391224,Yes,Mal,Bachelors,Manager,63,Private,14730,Minivan,2,No,8,276,9,0,Highly Urban/ Urban,Thueringen
8356,0,55,0,,93355,595503,Yes,Mal,Bachelors,Teacher,65,Commercial,10470,Pickup,1,Yes,4,277,13,0,Highly Urban/ Urban,Brandenburg
8357,0,63,0,13,35566,664247,Yes,Mal,<High School,Teacher,104,Private,3920,Minivan,0,No,3,3542,3,1,Highly Urban/ Urban,Bayern
8358,0,37,2,12,28422,424008,z_No,Fem,z_High School,Clerical,75,Private,11630,unknown,2,Yes,0,288,3,0,z_Highly Rural/ Rural,Bayern
8359,0,70,0,,41561,244786,Yes,Fem,Masters,Nurse,73,Private,11350,unknown,2,No,2,199,14,0,Highly Urban/ Urban,Bayern
8360,0,25,0,12,22415,624234,z_No,Mal,Bachelors,Professional,53,Private,6050,Pickup,5,No,8,6324,7,1,Highly Urban/ Urban,Berlin
8361,2,41,2,16,,801101,Yes,Mal,z_High School,Teacher,111,Commercial,15930,Minivan,2,No,0,4944,3,1,Highly Urban/ Urban,Bayern
8362,0,54,0,14,40535,272674,Yes,Fem,<High School,Clerical,102,Private,11860,Sports Car,2,No,2,2519,3,1,Highly Urban/ Urban,Bayern
8363,0,52,1,14,3966,300339,z_No,Fem,z_High School,Home Maker,84,Commercial,30050,Van,0,Yes,4,365,3,0,z_Highly Rural/ Rural,Berlin
8364,0,50,0,18,23538,315326,Yes,Mal,<High School,Clerical,50,Private,20010,Van,0,No,2,299,11,0,Highly Urban/ Urban,Bayern
8365,0,39,4,3,960,541788,Yes,Fem,<High School,Student,97,Private,17650,Sports Car,0,No,5,8558,3,1,Highly Urban/ Urban,Brandenburg
8366,0,52,0,18,43569,347451,z_No,Mal,z_High School,Teacher,67,Commercial,16850,Minivan,5,No,1,1838,11,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
8367,3,33,3,17,4492,142402,Yes,Fem,z_High School,Home Maker,80,Private,6350,unknown,2,No,6,2809,8,1,Highly Urban/ Urban,Bayern
8368,0,41,0,16,57997,471810,Yes,Mal,Bachelors,Manager,79,Private,10860,Pickup,2,No,0,312,12,0,Highly Urban/ Urban,Bayern
8369,0,64,0,15,51255,564108,z_No,Mal,Bachelors,Teacher,83,Commercial,10390,Pickup,4,No,3,6823,15,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
8370,0,27,0,6,27871,482898,z_No,Fem,z_High School,Home Maker,79,Private,18970,Pickup,1,No,5,245,,0,Highly Urban/ Urban,Bayern
8371,0,47,3,16,20859,384022,Yes,Fem,z_High School,Home Maker,90,Private,18140,unknown,0,No,5,326,3,0,z_Highly Rural/ Rural,Hessen
8372,0,65,0,7,96120,695399,Yes,Mal,z_High School,Professional,125,Private,5450,Pickup,0,No,0,264,3,0,Highly Urban/ Urban,Nordrhein-Westfalen
8373,0,64,0,,116626,376896,z_No,Fem,Masters,Manager,62,Private,14590,Minivan,0,No,5,286,14,0,Highly Urban/ Urban,Thueringen
8374,0,42,0,8,12627,,Yes,Fem,<High School,Clerical,64,Private,3170,Sports Car,2,No,2,252,3,0,Highly Urban/ Urban,Bayern
8375,0,49,0,3,560,23556,z_No,Fem,z_High School,Home Maker,92,Private,14530,Sports Car,2,No,6,301,3,0,z_Highly Rural/ Rural,Hessen
8376,0,36,0,,95019,739776,Yes,Mal,Bachelors,Professional,78,Commercial,42320,Panel Truck,2,No,0,2958,8,1,Highly Urban/ Urban,Thueringen
8377,1,59,2,14,126583,628433,z_No,Fem,Masters,Manager,62,Private,5900,unknown,4,No,2,301,15,0,Highly Urban/ Urban,Sachsen-Anhalt
8378,0,40,3,16,10915,500565,Yes,Mal,z_High School,Student,68,Commercial,19080,Van,3,No,5,229,,0,Highly Urban/ Urban,Bayern
8379,0,65,0,8,183856,58890,z_No,Mal,PhD,Manager,55,Private,34030,Minivan,2,No,0,333,,0,Highly Urban/ Urban,Bayern
8380,1,48,3,8,27000,312117,z_No,Fem,Bachelors,Clerical,112,Private,9640,unknown,4,No,0,315,,0,z_Highly Rural/ Rural,Bayern
8381,0,43,2,15,54129,853905,z_No,Fem,<High School,Clerical,89,Private,9610,unknown,4,No,5,8536,3,1,z_Highly Rural/ Rural,Bayern
8382,0,22,0,11,39454,194337,z_No,Mal,Bachelors,Professional,104,Commercial,29190,Panel Truck,2,No,0,313,10,0,z_Highly Rural/ Rural,Hessen
8383,0,38,1,13,7490,58890,Yes,Mal,z_High School,Student,87,Commercial,23660,Panel Truck,3,No,1,2813,10,1,Highly Urban/ Urban,Nordrhein-Westfalen
8384,0,72,0,15,40998,949641,Yes,Mal,z_High School,Teacher,90,Commercial,28460,Panel Truck,2,No,3,275,3,0,Highly Urban/ Urban,Rheinland-Pfalz
8385,0,61,0,13,74201,100113,z_No,Mal,Masters,,81,Commercial,6400,Pickup,5,No,3,353,17,0,Highly Urban/ Urban,Bayern
8386,0,43,2,14,139865,917282,Yes,Mal,Masters,,59,Commercial,29980,Panel Truck,0,No,2,308,15,0,Highly Urban/ Urban,Thueringen
8387,0,56,0,13,30743,693798,Yes,Fem,Bachelors,Clerical,75,Private,17990,Minivan,3,No,2,332,4,0,Highly Urban/ Urban,Bayern
8388,0,50,0,13,87714,518232,z_No,Fem,PhD,Nurse,66,Private,13880,Sports Car,3,Yes,2,1817,15,1,Highly Urban/ Urban,Bayern
8389,1,51,1,17,66735,980362,z_No,Fem,<High School,Teacher,96,Private,13240,unknown,0,No,6,1015,3,1,Highly Urban/ Urban,Bayern
8390,0,29,0,3,560,578018,z_No,Fem,Masters,Home Maker,69,Private,30130,Minivan,2,No,4,2109,17,1,Highly Urban/ Urban,Thueringen
8391,0,44,0,17,81679,321251,Yes,Fem,Bachelors,Manager,95,Private,13730,Sports Car,6,Yes,7,266,15,0,Highly Urban/ Urban,Bayern
8392,0,85,0,18,2333,318006,z_No,Fem,Bachelors,Student,91,Private,8980,Sports Car,0,No,3,368,16,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
8393,0,57,0,14,12475,347451,Yes,Mal,z_High School,Student,65,Private,10230,Minivan,0,No,4,5745,3,1,Highly Urban/ Urban,Bayern
8394,0,58,0,12,12729,477009,Yes,Fem,z_High School,Student,114,Private,7520,Sports Car,0,No,1,265,10,0,z_Highly Rural/ Rural,Thueringen
8395,1,55,1,17,27116,214499,Yes,Fem,Bachelors,Professional,93,Private,14460,unknown,1,Yes,0,5669,12,1,Highly Urban/ Urban,Thueringen
8396,0,54,4,17,87411,479169,Yes,Mal,Bachelors,Teacher,85,Private,13450,Minivan,0,No,0,276,11,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
8397,0,62,2,19,68228,427928,Yes,Fem,z_High School,Teacher,62,Private,21050,Pickup,2,Yes,2,282,8,0,Highly Urban/ Urban,Bayern
8398,0,69,0,19,43375,228788,Yes,Mal,Masters,Nurse,92,Private,14690,Minivan,3,No,2,403,10,0,Highly Urban/ Urban,Brandenburg
8399,0,49,0,3,560,129202,z_No,Fem,z_High School,Home Maker,76,Private,1500,unknown,3,No,5,324,,0,Highly Urban/ Urban,Brandenburg
8400,0,68,0,14,95984,567201,z_No,Fem,Bachelors,Professional,98,Private,22930,unknown,2,No,8,274,14,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
8401,0,34,3,16,56382,610042,Yes,Fem,Bachelors,Professional,106,Private,9540,unknown,3,No,2,281,3,0,Highly Urban/ Urban,Sachsen
8402,0,50,1,18,22823,290327,Yes,Mal,z_High School,Clerical,75,Private,7890,Pickup,0,Yes,4,292,3,0,Highly Urban/ Urban,Berlin
8403,1,41,2,17,87820,276783,z_No,Mal,Bachelors,Teacher,78,Commercial,16020,Minivan,2,No,10,35224,3,1,Highly Urban/ Urban,Thueringen
8404,0,97,0,18,83330,285913,Yes,Fem,Masters,Manager,60,Private,15340,unknown,0,No,4,302,17,0,Highly Urban/ Urban,Thueringen
8405,0,51,3,3,,5889,z_No,Mal,<High School,Student,60,Private,6050,Pickup,2,No,2,318,,0,Highly Urban/ Urban,Thueringen
8406,0,42,0,6,,41223,Yes,Mal,<High School,Student,89,Private,7330,Pickup,0,No,6,199,6,0,z_Highly Rural/ Rural,Bayern
8407,0,65,0,5,39331,,Yes,Fem,z_High School,Teacher,89,Commercial,12820,unknown,2,No,8,3256,11,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
8408,0,40,1,15,67763,411094,Yes,Mal,Masters,Nurse,77,Private,14390,Minivan,0,Yes,2,287,19,0,Highly Urban/ Urban,Bayern
8409,0,52,0,15,47753,461164,Yes,Mal,z_High School,Teacher,79,Commercial,10340,Pickup,4,No,0,259,3,0,Highly Urban/ Urban,Bayern
8410,0,64,0,3,1360,250757,z_No,Mal,Bachelors,Student,89,Commercial,7220,Pickup,0,No,2,385,9,0,z_Highly Rural/ Rural,Sachsen-Anhalt
8411,0,32,0,12,74698,286729,z_No,Mal,z_High School,Teacher,50,Private,13640,Minivan,0,No,0,373,3,0,Highly Urban/ Urban,Rheinland-Pfalz
8412,0,70,0,16,60703,275289,Yes,Mal,Bachelors,Teacher,56,Commercial,12370,Minivan,2,Yes,6,236,12,0,Highly Urban/ Urban,Berlin
8413,0,66,3,18,93105,,Yes,Fem,z_High School,Manager,52,Private,11650,Pickup,1,No,6,362,10,0,Highly Urban/ Urban,Bayern
8414,0,50,2,15,3588,,z_No,Mal,Bachelors,Student,85,Private,5300,Pickup,2,Yes,6,317,12,0,Highly Urban/ Urban,Bayern
8415,0,47,0,10,25172,382770,Yes,Mal,z_High School,Clerical,83,Private,19520,Van,0,No,5,365,10,0,Highly Urban/ Urban,Nordrhein-Westfalen
8416,0,66,0,16,67539,1051162,Yes,Mal,Masters,Manager,74,Private,12820,Minivan,0,No,0,267,,0,Highly Urban/ Urban,Bayern
8417,0,41,2,17,24813,179875,z_No,Mal,<High School,Teacher,91,Private,15850,Minivan,0,No,2,333,,0,Highly Urban/ Urban,Bayern
8418,0,60,0,10,16208,255647,Yes,Fem,<High School,Clerical,71,Private,12060,unknown,2,No,2,397,6,0,z_Highly Rural/ Rural,Sachsen
8419,0,48,0,15,15089,,Yes,Mal,<High School,Clerical,99,Private,15210,Minivan,2,Yes,9,4792,8,1,Highly Urban/ Urban,Bayern
8420,1,51,1,18,89818,408334,Yes,Fem,PhD,Nurse,65,Private,5670,unknown,2,No,4,38432,21,1,Highly Urban/ Urban,Bayern
8421,0,58,1,15,78748,573012,Yes,Fem,Masters,Nurse,62,Private,9240,unknown,3,No,4,343,16,0,Highly Urban/ Urban,Bayern
8422,0,47,0,13,46679,17667,z_No,Mal,z_High School,Professional,96,Commercial,10410,Pickup,3,No,4,4216,,1,Highly Urban/ Urban,Bayern
8423,0,73,0,14,242368,300339,z_No,Fem,PhD,Doctor,86,Private,41230,Van,0,No,0,286,19,0,Highly Urban/ Urban,Bayern
8424,0,50,5,,18258,508285,Yes,Fem,<High School,Home Maker,80,Private,6670,Sports Car,0,No,0,266,3,0,z_Highly Rural/ Rural,Brandenburg
8425,0,15,3,,16518,424079,z_No,Mal,<High School,Clerical,75,Private,6000,Pickup,0,No,8,1893,3,1,Highly Urban/ Urban,Bayern
8426,0,61,0,12,48291,141336,z_No,Mal,Bachelors,Professional,82,Private,10930,Pickup,4,Yes,1,297,15,0,Highly Urban/ Urban,Bayern
8427,0,68,0,13,30558,577423,Yes,Mal,z_High School,Clerical,93,Private,18110,Van,2,No,3,266,14,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
8428,0,63,0,19,39298,,Yes,Mal,<High School,Teacher,71,Private,2160,Minivan,0,Yes,3,5706,8,1,Highly Urban/ Urban,Bayern
8429,0,62,0,15,,594225,Yes,Fem,z_High School,Home Maker,57,Private,5720,Sports Car,4,Yes,0,2146,8,1,Highly Urban/ Urban,Bayern
8430,0,59,0,15,107501,633357,z_No,Fem,Bachelors,Teacher,71,Commercial,6400,unknown,2,No,6,271,14,0,Highly Urban/ Urban,Bayern
8431,0,38,0,14,176132,497938,z_No,Fem,Bachelors,Professional,83,Private,29470,Pickup,4,No,6,321,3,0,Highly Urban/ Urban,Nordrhein-Westfalen
8432,0,58,0,17,107954,595689,Yes,Fem,z_High School,Teacher,65,Commercial,17540,unknown,2,No,3,272,3,0,Highly Urban/ Urban,Nordrhein-Westfalen
8433,1,52,2,18,90894,637784,Yes,Fem,Masters,Manager,88,Private,28890,Minivan,0,No,0,308,15,0,Highly Urban/ Urban,Bayern
8434,3,55,3,16,110811,590550,Yes,Mal,Bachelors,Teacher,81,Commercial,38900,Panel Truck,4,Yes,5,3737,3,1,Highly Urban/ Urban,Nordrhein-Westfalen
8435,0,65,0,14,51307,702306,z_No,Mal,Masters,Professional,73,Commercial,24210,Panel Truck,2,No,5,329,18,0,Highly Urban/ Urban,Sachsen
8436,0,60,1,18,40421,699637,Yes,Fem,Bachelors,Clerical,67,Private,10490,unknown,2,No,2,5711,10,1,Highly Urban/ Urban,Bayern
8437,0,55,2,,112032,303630,Yes,Fem,Bachelors,Manager,78,Private,9560,unknown,0,No,6,293,12,0,Highly Urban/ Urban,Bayern
8438,2,75,2,16,110321,760305,Yes,Fem,Bachelors,Manager,54,Private,1500,unknown,2,No,2,1018,18,1,Highly Urban/ Urban,Bayern
8439,0,56,0,14,,339767,z_No,Mal,z_High School,Teacher,76,Commercial,10670,Pickup,2,No,2,16022,12,1,Highly Urban/ Urban,Bayern
8440,0,65,0,14,174237,247338,z_No,Fem,Masters,Manager,50,Commercial,28650,Pickup,2,No,4,241,,0,Highly Urban/ Urban,Sachsen
8441,0,46,0,15,99994,641901,z_No,Fem,Masters,Manager,68,Private,26660,Minivan,2,No,2,249,14,0,Highly Urban/ Urban,Bayern
8442,0,42,0,10,67564,164892,z_No,Fem,Masters,Nurse,74,Private,11460,unknown,2,No,3,3683,12,1,Highly Urban/ Urban,Bayern
8443,0,42,0,11,86968,418119,z_No,Fem,Bachelors,Professional,71,Private,13410,Sports Car,2,No,2,354,16,0,Highly Urban/ Urban,Bayern
8444,0,46,0,16,60592,11778,z_No,Fem,Bachelors,Manager,76,Private,7710,Sports Car,2,No,6,385,10,0,Highly Urban/ Urban,Bayern
8445,0,45,2,14,64972,53001,z_No,Fem,z_High School,Teacher,74,Commercial,4200,Sports Car,2,No,6,5625,8,1,Highly Urban/ Urban,Nordrhein-Westfalen
8446,0,42,0,11,28972,494239,Yes,Fem,z_High School,Clerical,83,Private,26370,Pickup,2,Yes,2,319,9,0,Highly Urban/ Urban,Bayern
8447,0,37,2,13,20702,288561,Yes,Fem,z_High School,Student,58,Commercial,5200,unknown,4,Yes,4,3584,10,1,Highly Urban/ Urban,Bayern
8448,1,44,2,8,77604,308063,Yes,Fem,<High School,Teacher,79,Private,13100,unknown,4,No,6,287,3,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
8449,0,41,0,15,62970,494676,z_No,Mal,Bachelors,Professional,78,Commercial,7700,Pickup,0,No,4,5522,12,1,Highly Urban/ Urban,Nordrhein-Westfalen
8450,0,65,0,18,100923,1351153,Yes,Fem,z_High School,Clerical,78,Commercial,29850,Pickup,3,No,3,3241,3,1,Highly Urban/ Urban,Bayern
8451,0,56,0,,34267,282672,z_No,Fem,<High School,Teacher,85,Private,7200,unknown,0,No,1,227,3,0,z_Highly Rural/ Rural,Bayern
8452,0,42,2,12,19407,304451,Yes,Fem,<High School,Clerical,90,Private,3340,Sports Car,0,No,4,282,7,0,Highly Urban/ Urban,Bayern
8453,0,45,0,14,65800,389346,z_No,Fem,z_High School,Teacher,50,Commercial,12040,Sports Car,1,No,5,18376,3,1,Highly Urban/ Urban,Nordrhein-Westfalen
8454,0,53,0,14,91265,318689,Yes,Mal,Bachelors,Professional,94,Private,15470,Minivan,3,No,5,232,16,0,Highly Urban/ Urban,Brandenburg
8455,0,49,0,14,,279317,Yes,Mal,z_High School,Clerical,53,Private,8730,Minivan,0,No,2,301,11,0,Highly Urban/ Urban,Hessen
8456,0,38,0,15,56617,322608,Yes,Fem,Bachelors,Clerical,86,Private,20030,unknown,3,Yes,4,324,10,0,z_Highly Rural/ Rural,Hessen
8457,0,47,0,9,83837,800904,z_No,Fem,Bachelors,Home Maker,50,Private,23090,Minivan,2,No,1,286,6,0,Highly Urban/ Urban,Sachsen-Anhalt
8458,0,74,0,19,175315,816780,Yes,Mal,Masters,,83,Commercial,16230,Van,2,Yes,2,4557,3,1,Highly Urban/ Urban,Berlin
8459,0,33,0,10,7209,82446,z_No,Mal,z_High School,Student,54,Commercial,10110,Pickup,4,No,2,4355,3,1,Highly Urban/ Urban,Thueringen
8460,0,63,0,10,72921,53001,z_No,Mal,Masters,Nurse,88,Private,19520,unknown,2,No,8,233,18,0,Highly Urban/ Urban,Bayern
8461,0,23,1,12,,662567,z_No,Mal,<High School,Student,66,Private,3870,Minivan,2,No,3,322,10,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
8462,0,71,0,,17657,127779,Yes,Mal,<High School,Teacher,101,Private,12520,Minivan,0,No,2,319,9,0,Highly Urban/ Urban,Bayern
8463,0,33,0,13,117869,235560,z_No,Mal,Masters,Nurse,70,Private,17730,Van,3,No,6,247,26,0,Highly Urban/ Urban,Brandenburg
8464,0,53,2,16,16772,173142,Yes,Fem,<High School,Clerical,74,Private,5100,unknown,0,No,0,335,3,0,Highly Urban/ Urban,Hessen
8465,0,51,0,12,99647,816280,z_No,Fem,Bachelors,Professional,73,Private,6100,Sports Car,0,No,8,217,10,0,z_Highly Rural/ Rural,Sachsen
8466,0,57,0,11,33865,,z_No,Mal,z_High School,Teacher,75,Commercial,5100,Pickup,4,No,6,244,10,0,z_Highly Rural/ Rural,Bayern
8467,1,61,3,,78621,612456,z_No,Fem,Bachelors,Professional,88,Private,13810,Sports Car,1,No,8,258,16,0,z_Highly Rural/ Rural,Berlin
8468,0,61,2,,73200,253227,z_No,Fem,Masters,Nurse,62,Private,14330,unknown,0,No,2,29495,16,1,Highly Urban/ Urban,Berlin
8469,1,38,3,,138354,406341,z_No,Fem,Masters,Nurse,51,Private,21690,Minivan,5,No,3,16014,20,1,Highly Urban/ Urban,Bayern
8470,0,60,0,11,51239,529926,Yes,Fem,Bachelors,Manager,50,Private,12530,Minivan,3,No,8,246,14,0,Highly Urban/ Urban,Bayern
8471,0,40,2,14,4647,76557,z_No,Fem,<High School,Student,71,Private,6350,unknown,2,No,0,346,3,0,Highly Urban/ Urban,Berlin
8472,0,56,0,15,65105,358963,z_No,Mal,Bachelors,Clerical,76,Commercial,22620,Panel Truck,0,No,2,256,16,0,z_Highly Rural/ Rural,Bayern
8473,0,63,0,11,97667,388394,Yes,Mal,z_High School,Teacher,77,Commercial,29370,Panel Truck,0,No,2,274,3,0,z_Highly Rural/ Rural,Bayern
8474,0,26,2,15,71768,696593,Yes,Fem,Bachelors,Teacher,76,Commercial,11840,Sports Car,2,No,1,283,11,0,Highly Urban/ Urban,Bayern
8475,0,55,0,7,13325,164892,z_No,Fem,<High School,Student,116,Private,11820,Sports Car,2,No,2,338,9,0,z_Highly Rural/ Rural,Brandenburg
8476,2,49,3,11,35463,313220,Yes,Mal,z_High School,Teacher,61,Commercial,23790,Minivan,4,Yes,2,2910,3,1,Highly Urban/ Urban,Bayern
8477,0,60,2,18,63193,361571,Yes,Fem,Masters,Nurse,91,Private,13580,unknown,5,Yes,0,304,19,0,Highly Urban/ Urban,Hessen
8478,0,49,0,14,,423421,z_No,Fem,z_High School,Home Maker,97,Private,6620,Sports Car,2,No,5,265,3,0,z_Highly Rural/ Rural,Bayern
8479,0,44,0,13,51648,485749,Yes,Fem,<High School,Teacher,78,Private,9590,unknown,3,No,3,328,5,0,Highly Urban/ Urban,Bayern
8480,0,70,0,15,49374,23556,z_No,Mal,Bachelors,Manager,89,Private,18120,Minivan,2,No,2,278,15,0,Highly Urban/ Urban,Thueringen
8481,0,46,0,12,123266,41223,z_No,Mal,Masters,Manager,61,Private,5800,Pickup,2,No,5,331,18,0,Highly Urban/ Urban,Bayern
8482,0,52,0,14,12460,129558,Yes,Mal,z_High School,Student,75,Commercial,13640,Minivan,2,No,4,337,13,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
8483,0,52,0,16,67027,494431,Yes,Fem,Bachelors,Professional,80,Private,9660,Minivan,2,No,2,347,12,0,Highly Urban/ Urban,Bayern
8484,0,49,0,13,149700,1005837,z_No,Mal,Masters,,88,Commercial,34700,Panel Truck,4,No,5,323,15,0,Highly Urban/ Urban,Bayern
8485,0,72,0,17,124225,486595,Yes,Mal,Masters,Nurse,50,Private,15910,Minivan,2,No,0,216,21,0,Highly Urban/ Urban,Bayern
8486,0,67,3,21,24140,564488,Yes,Fem,z_High School,Clerical,53,Private,9930,Minivan,3,No,7,297,10,0,Highly Urban/ Urban,Berlin
8487,0,37,3,17,35352,298154,Yes,Mal,<High School,Clerical,56,Commercial,8720,Pickup,2,No,0,330,,0,z_Highly Rural/ Rural,Sachsen-Anhalt
8488,0,52,0,11,24636,371007,z_No,Mal,<High School,Clerical,88,Private,8110,Pickup,4,Yes,7,2564,8,1,Highly Urban/ Urban,Sachsen-Anhalt
8489,0,70,0,14,110139,728421,z_No,Mal,Masters,Nurse,68,Private,17520,Van,1,No,7,217,19,0,Highly Urban/ Urban,Thueringen
8490,0,57,0,14,61117,575919,z_No,Mal,z_High School,Manager,73,Private,15600,Minivan,5,Yes,3,308,8,0,Highly Urban/ Urban,Berlin
8491,0,33,0,11,32142,141336,z_No,Mal,z_High School,Professional,85,Private,8840,Pickup,0,Yes,2,379,14,0,Highly Urban/ Urban,Nordrhein-Westfalen
8492,0,65,0,3,960,147225,Yes,Mal,Bachelors,Student,75,Commercial,6200,Pickup,2,No,2,2600,11,1,Highly Urban/ Urban,Thueringen
8493,0,48,2,16,73371,575905,Yes,Mal,z_High School,Teacher,92,Commercial,18580,Van,2,No,2,297,3,0,z_Highly Rural/ Rural,Bayern
8494,1,44,3,20,56765,243763,Yes,Mal,z_High School,Teacher,92,Commercial,11530,Pickup,2,No,1,311,10,0,z_Highly Rural/ Rural,Bayern
8495,0,69,2,21,35006,609899,Yes,Mal,Masters,Nurse,80,Private,11040,unknown,4,No,2,243,11,0,Highly Urban/ Urban,Nordrhein-Westfalen
8496,0,60,1,15,11798,,z_No,Fem,Bachelors,Home Maker,82,Private,22280,Minivan,4,No,2,272,10,0,z_Highly Rural/ Rural,Bayern
8497,0,68,0,13,31659,17667,z_No,Mal,Bachelors,Clerical,87,Commercial,22730,Panel Truck,4,Yes,7,344,15,0,Highly Urban/ Urban,Bayern
8498,0,49,0,15,47631,241945,z_No,Mal,<High School,Teacher,108,Private,9400,Pickup,2,No,3,7913,7,1,Highly Urban/ Urban,Hessen
8499,0,46,0,12,47148,216880,z_No,Fem,Masters,Manager,71,Private,18910,Minivan,0,No,0,276,14,0,Highly Urban/ Urban,Thueringen
8500,0,59,0,14,,455549,Yes,Fem,z_High School,Professional,96,Private,6530,Sports Car,4,No,5,16135,3,1,Highly Urban/ Urban,Bayern
8501,0,58,0,14,2933,161955,Yes,Mal,<High School,Student,94,Commercial,6560,Pickup,2,No,9,376,7,0,Highly Urban/ Urban,Bayern
8502,2,51,2,15,73255,,Yes,Fem,Masters,Manager,98,Private,5400,unknown,4,No,4,4098,22,1,Highly Urban/ Urban,Bayern
8503,0,67,0,3,560,341562,z_No,Fem,PhD,Nurse,93,Private,6500,unknown,2,No,2,285,19,0,z_Highly Rural/ Rural,Bayern
8504,0,54,0,11,157713,,z_No,Fem,PhD,Manager,83,Private,6670,unknown,4,Yes,1,309,16,0,Highly Urban/ Urban,Berlin
8505,0,67,0,13,70770,1092199,Yes,Mal,z_High School,Manager,83,Commercial,11450,Pickup,2,No,2,224,10,0,Highly Urban/ Urban,Bayern
8506,0,47,0,17,99749,681328,Yes,Fem,PhD,,50,Private,11430,Sports Car,4,No,6,308,12,0,Highly Urban/ Urban,Bayern
8507,0,58,0,11,186231,206115,z_No,Mal,PhD,Manager,54,Commercial,36260,Panel Truck,6,No,6,333,15,0,Highly Urban/ Urban,Hessen
8508,0,53,0,19,140950,117780,z_No,Mal,Masters,Nurse,63,Private,32140,Minivan,0,No,4,239,23,0,Highly Urban/ Urban,Brandenburg
8509,0,67,0,22,43045,267984,Yes,Mal,z_High School,Teacher,102,Commercial,25530,Panel Truck,0,No,4,301,3,0,z_Highly Rural/ Rural,Bayern
8510,0,67,0,7,50957,318006,z_No,Mal,PhD,Nurse,74,Private,12950,Minivan,2,No,3,319,14,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
8511,0,27,4,3,960,,Yes,Fem,<High School,Home Maker,83,Private,22090,Minivan,0,No,0,279,8,0,z_Highly Rural/ Rural,Berlin
8512,0,71,0,16,42256,448254,Yes,Mal,z_High School,Professional,81,Private,19480,Minivan,2,No,2,217,3,0,Highly Urban/ Urban,Hessen
8513,0,35,1,13,44768,429897,z_No,Fem,z_High School,Clerical,78,Private,8620,unknown,4,No,7,3609,11,1,Highly Urban/ Urban,Bayern
8514,3,68,3,14,122186,806734,z_No,Fem,Bachelors,Professional,65,Private,17560,unknown,0,No,1,341,13,0,Highly Urban/ Urban,Brandenburg
8515,0,64,0,15,8931,453453,z_No,Fem,PhD,Home Maker,50,Private,17620,Minivan,0,No,5,252,,0,z_Highly Rural/ Rural,Hessen
8516,0,61,3,12,59155,355847,Yes,Fem,z_High School,Professional,82,Private,8090,Sports Car,3,No,0,300,3,0,Highly Urban/ Urban,Sachsen
8517,1,58,3,18,40524,299869,Yes,Mal,z_High School,Teacher,75,Commercial,33110,Panel Truck,4,No,0,5470,6,1,Highly Urban/ Urban,Thueringen
8518,0,43,1,14,41212,560341,z_No,Mal,z_High School,Teacher,86,Private,7240,Pickup,2,Yes,0,1631,3,1,Highly Urban/ Urban,Bayern
8519,0,65,0,15,45174,240198,Yes,Fem,z_High School,Professional,109,Private,11780,unknown,0,Yes,8,8106,13,1,Highly Urban/ Urban,Bayern
8520,1,50,2,19,41350,353396,Yes,Mal,<High School,Teacher,84,Private,7970,Pickup,3,Yes,5,206,8,0,Highly Urban/ Urban,Sachsen-Anhalt
8521,0,82,0,17,60251,5889,z_No,Mal,<High School,Teacher,50,Private,12830,Minivan,3,No,8,226,3,0,Highly Urban/ Urban,Bayern
8522,0,63,0,,51417,835256,Yes,Mal,Bachelors,Manager,67,Commercial,40900,Panel Truck,4,No,7,211,13,0,Highly Urban/ Urban,Brandenburg
8523,0,52,0,13,,820669,Yes,Mal,Masters,,63,Commercial,30500,Panel Truck,2,No,2,282,20,0,Highly Urban/ Urban,Sachsen
8524,0,51,0,11,197534,899006,Yes,Mal,PhD,,75,Commercial,28610,Panel Truck,0,No,3,271,14,0,Highly Urban/ Urban,Berlin
8525,0,51,0,14,53546,785054,z_No,Mal,<High School,Teacher,83,Private,8330,Pickup,2,No,0,4033,9,1,Highly Urban/ Urban,Bayern
8526,0,47,0,14,113963,691549,z_No,Mal,PhD,Manager,97,Commercial,24370,Panel Truck,4,No,0,34882,13,1,Highly Urban/ Urban,Bayern
8527,0,42,1,15,25424,576477,Yes,Mal,z_High School,Clerical,62,Commercial,6850,Pickup,2,Yes,4,2086,9,1,Highly Urban/ Urban,Bayern
